year,region,latitude,longitude,temperature,rainfall,humidity,wind_speed,co2_index,climate_risk_score
2011,Africa,-22.7918,38.0408,19.43,564.27,66.8,18.29,395.73,6.821
2011,Africa,18.3389,39.3877,12.51,997.07,47.27,14.07,395.87,6.407
2011,Africa,33.6573,-6.9974,9.91,1120.1,82.22,17.04,396.87,5.678
2011,Africa,26.4556,-14.5137,20.34,492.51,39.21,13.97,390.89,7.121
2011,Africa,-6.9172,37.4925,23.66,898.56,60.78,14.51,396.32,6.576
2011,Africa,12.7218,39.9477,22.72,1461.55,39.63,13.63,397.14,6.548
2011,Africa,29.3664,31.4367,11.7,898.51,57.65,11.79,399.81,5.088
2011,Africa,-34.5328,50.2703,29.17,770.38,43.7,14.41,396.51,7.767
2011,Africa,2.9754,16.5333,26.15,662.26,66.79,12.94,397.06,6.419
2011,Africa,3.5069,22.3393,18.41,643.89,72.24,18.71,392.66,6.592
2011,Africa,-33.3912,37.4188,17.36,891.77,76.68,11.79,392.19,6.047
2011,Africa,22.4594,-4.8264,11.6,618.45,29.68,14.68,394.89,4.98
2011,Asia,66.1735,119.8774,-3.72,1034.77,64.1,9.18,399.32,3.723
2011,Asia,60.6239,145.183,-3.41,1170.22,63.69,8.33,394.54,3.713
2011,Asia,19.5522,95.5189,19.65,1568.3,74.67,19.08,394.52,6.312
2011,Asia,14.0669,158.0161,22.03,1185.13,63.41,13.69,397.8,6.883
2011,Asia,23.5214,69.4074,17.87,1344.19,68.28,21.59,398.48,6.576
2011,Asia,23.9002,89.3876,13.6,1228.79,87.4,15.67,397.55,5.714
2011,Asia,61.3852,142.3506,-10.77,762.12,74.25,15.1,392.82,1.95
2011,Asia,73.4331,134.9197,-4.32,898.87,46.74,14.57,396.22,4.118
2011,Asia,37.2356,100.0895,13.93,1156.37,67.34,15.89,394.44,5.63
2011,Asia,6.8221,73.1858,22.23,1234.78,46.19,17.4,395.62,6.685
2011,Asia,22.1368,92.6919,12.56,795.5,24.46,13.21,397.06,5.873
2011,Asia,43.0975,44.5075,12.92,987.0,83.1,17.87,396.25,5.361
2011,Asia,68.776,153.8322,0.15,252.75,56.21,16.33,396.69,4.97
2011,Asia,70.1019,56.5069,-1.67,849.21,68.07,10.19,393.52,4.087
2011,Asia,24.9685,112.8521,16.97,1236.59,58.84,23.5,393.84,5.968
2011,Asia,33.6353,43.9926,13.83,364.78,51.8,13.61,397.67,7.087
2011,Asia,10.4673,172.0428,30.49,617.35,49.56,13.36,398.78,7.476
2011,Asia,32.5273,70.4127,18.17,1203.48,57.0,16.73,390.66,6.27
2011,Asia,22.9957,145.1446,11.8,180.92,83.85,11.12,395.69,6.168
2011,Asia,38.0108,149.0887,12.99,996.73,79.26,13.32,393.3,4.819
2011,Australia,-13.1683,147.6607,20.26,1273.26,55.19,11.57,393.78,6.551
2011,Australia,-40.232,118.1486,30.54,1542.71,35.85,15.31,393.65,7.602
2011,Australia,-37.0739,150.3967,26.07,1196.69,64.42,11.41,393.95,6.342
2011,Australia,-22.3923,129.6419,21.98,450.15,64.8,13.56,394.82,7.446
2011,Australia,-38.0063,146.4957,23.45,726.47,73.12,12.77,391.62,6.669
2011,Australia,-25.0945,130.3237,21.28,862.75,63.87,12.85,394.63,6.632
2011,Australia,-41.0289,112.4038,31.25,1234.5,82.18,9.81,395.84,7.715
2011,Australia,-42.7294,118.6531,26.55,1477.99,56.69,12.38,396.28,6.416
2011,Australia,-35.9685,113.2832,21.46,1350.32,44.07,13.46,395.79,7.376
2011,Australia,-13.4445,132.2962,27.95,976.88,43.66,8.26,395.42,6.867
2011,Australia,-19.7327,144.8084,24.41,464.41,67.66,9.93,393.69,6.481
2011,Australia,-15.2183,130.631,25.13,750.21,37.12,16.21,393.65,6.932
2011,Australia,-17.0038,151.6398,23.73,1262.77,57.64,13.76,396.18,7.938
2011,Australia,-28.9229,150.8434,25.16,717.56,45.75,11.79,393.66,7.223
2011,Australia,-20.9338,125.7169,28.15,935.7,60.0,11.77,395.75,7.683
2011,Australia,-35.3095,127.8957,27.96,1057.25,43.2,11.07,393.49,6.805
2011,Australia,-38.1461,115.8781,22.54,624.23,56.57,14.67,394.58,7.272
2011,Australia,-35.8012,135.9088,27.24,1169.72,53.48,8.02,395.22,7.176
2011,Australia,-33.4714,126.566,24.8,834.27,53.74,13.67,393.0,6.564
2011,Australia,-36.1724,149.4919,18.46,738.42,43.95,15.07,395.85,5.388
2011,Arctic,69.8004,64.486,3.38,907.99,41.3,9.43,395.9,4.38
2011,Arctic,78.1581,-5.6068,-5.65,951.49,81.3,15.08,392.0,3.884
2011,Arctic,76.6808,-49.8642,-6.15,2115.3,82.01,10.81,395.25,4.69
2011,Arctic,77.2117,128.0248,2.15,878.31,54.5,12.61,396.93,4.651
2011,Arctic,80.2788,51.7466,-11.06,1051.53,63.28,20.68,392.15,3.915
2011,Arctic,81.4372,25.8056,3.85,1151.8,66.01,14.97,394.24,4.738
2011,Arctic,81.5925,-100.0565,-5.72,909.67,24.96,15.72,394.96,3.463
2011,Arctic,72.263,176.3717,-1.98,354.07,88.94,13.59,394.92,3.854
2011,Arctic,78.9443,1.9207,1.29,1269.28,68.2,12.57,392.31,4.438
2011,Arctic,79.8467,-29.5852,-1.62,1572.42,77.96,12.17,391.62,5.107
2011,Arctic,67.7536,142.3603,2.58,381.02,82.64,15.53,395.53,5.603
2011,Arctic,75.9958,92.7097,-0.96,1174.06,54.0,13.78,393.4,4.095
2011,Arctic,67.9431,-78.6474,-2.31,797.91,67.53,7.51,394.98,4.103
2011,Arctic,70.2385,-152.4984,-9.2,1070.09,69.71,15.97,397.29,3.495
2011,Arctic,76.3278,160.6225,-0.1,296.61,46.6,20.35,390.29,4.444
2011,Arctic,73.551,126.9852,-4.47,979.27,54.7,14.12,393.84,4.343
2011,Arctic,73.5521,107.5241,-8.4,717.96,57.24,16.02,393.19,3.055
2011,Arctic,79.2819,64.6387,-5.34,394.21,100.0,17.13,394.67,4.399
2011,Arctic,80.5364,-21.1077,-2.22,964.01,58.3,8.21,399.08,3.597
2011,Arctic,81.1153,-139.5343,-8.29,842.36,45.58,13.79,396.58,3.909
2012,North America,40.9602,-63.2859,15.45,1093.15,33.63,16.28,394.59,6.934
2012,North America,38.5986,-160.0721,12.17,678.01,94.11,17.76,394.4,6.344
2012,North America,43.9553,-69.5599,16.48,924.02,89.59,10.81,397.79,5.738
2012,North America,63.3142,-56.79,-8.48,1806.66,42.28,14.88,394.02,3.675
2012,North America,31.3375,-87.3158,17.6,822.38,77.4,19.45,396.33,6.122
2012,North America,66.9365,-93.9034,-2.69,1006.08,56.35,14.46,400.1,4.377
2012,North America,60.0331,-77.1268,-3.37,1057.53,43.72,19.08,391.93,3.885
2012,North America,39.6711,-91.827,16.85,657.69,54.47,17.78,397.9,5.105
2012,North America,27.0577,-56.4477,11.34,1320.13,66.73,20.99,400.87,5.524
2012,North America,47.5459,-96.6853,11.4,676.54,26.15,20.43,400.69,5.073
2012,North America,56.0728,-162.5814,11.41,227.96,56.84,12.72,396.72,5.92
2012,North America,25.9112,-83.124,20.97,808.76,62.56,16.91,398.61,6.156
2012,North America,68.0115,-99.5327,-7.26,1435.42,81.47,11.11,397.89,4.139
2012,North America,60.5432,-147.7471,-2.1,342.83,66.89,9.6,399.38,4.043
2012,North America,61.365,-113.2731,-0.76,498.21,44.78,11.6,398.29,4.59
2012,North America,36.6378,-129.5739,16.38,857.26,92.36,14.15,401.13,5.404
2012,North America,42.3635,-127.9179,20.01,1632.44,48.27,12.16,395.16,5.807
2012,North America,53.2908,-60.0856,15.29,369.98,84.6,11.99,398.57,5.415
2012,North America,64.7736,-60.54,-3.51,1046.55,64.91,14.62,398.49,3.412
2012,North America,58.5907,-58.5415,16.18,958.94,40.9,8.73,393.07,6.301
2012,South America,-54.9045,-46.6067,28.56,1267.42,64.6,5.47,395.45,7.461
2012,South America,-49.6372,-45.4915,26.73,934.66,61.81,11.44,399.46,6.815
2012,South America,-30.7981,-68.7571,23.86,1327.6,59.37,13.26,395.0,7.316
2012,South America,-26.0568,-78.3344,31.17,1133.51,35.58,6.92,397.37,6.978
2012,South America,-19.5399,-36.3998,25.91,647.3,86.12,25.37,396.94,7.227
2012,South America,-52.2682,-49.4032,21.92,496.01,42.97,15.62,396.46,5.437
2012,South America,-24.2311,-35.2248,30.64,1079.25,37.82,5.08,396.06,7.171
2012,South America,-21.7522,-38.687,29.78,400.07,74.48,16.88,393.46,8.222
2012,South America,9.7901,-52.2675,21.79,1440.1,42.21,17.33,399.14,6.336
2012,South America,-20.0666,-48.886,27.87,319.15,91.77,9.1,399.55,6.979
2012,South America,-1.0027,-68.7839,29.36,421.49,76.36,18.18,395.62,8.326
2012,South America,-28.5448,-69.0236,27.17,588.57,63.96,14.96,397.13,7.633
2012,South America,1.7289,-73.5711,29.84,1246.27,71.79,9.4,398.55,7.089
2012,South America,-39.9598,-77.7827,20.12,901.32,46.44,17.16,399.13,5.377
2012,South America,-35.9071,-63.2346,23.4,1112.07,56.37,11.64,400.1,5.649
2012,South America,-30.0476,-43.8742,24.94,719.05,83.14,9.08,397.52,7.178
2012,South America,11.1207,-66.7943,18.81,562.04,57.78,10.45,395.87,6.185
2012,South America,-35.1602,-39.3375,29.56,530.9,41.22,21.71,396.18,6.833
2012,South America,-15.3288,-64.5146,23.88,828.52,57.61,18.05,397.14,7.908
2012,South America,3.462,-55.2941,28.47,915.42,51.2,15.33,398.52,6.902
2012,Europe,65.0906,17.2595,5.53,1271.75,87.94,11.48,398.9,5.716
2012,Europe,46.3876,-1.9522,22.2,539.96,39.88,20.11,399.89,6.981
2012,Europe,35.9463,12.5311,16.38,1561.92,63.58,22.67,395.7,6.293
2012,Europe,40.7523,9.1519,14.64,1096.93,67.86,22.68,398.43,6.449
2012,Europe,35.0091,28.1587,15.51,1601.22,95.98,16.12,395.51,5.961
2012,Europe,67.2512,27.2244,0.04,1114.08,60.1,11.46,398.3,5.309
2012,Europe,58.9993,30.8937,19.37,781.57,52.38,11.01,397.25,6.09
2012,Europe,48.6767,30.2635,12.04,1707.03,53.23,14.61,398.4,5.404
2012,Europe,58.0892,28.7067,21.48,658.31,61.49,14.16,398.03,5.873
2012,Europe,56.6635,39.9324,15.69,359.41,65.38,5.49,393.8,6.548
2012,Europe,41.5499,6.1968,20.33,1061.05,73.08,13.34,402.86,6.183
2012,Europe,52.7046,26.6639,8.63,1123.14,64.72,9.79,395.66,5.23
2012,Europe,49.2422,15.7388,19.46,732.2,40.02,17.76,397.45,6.95
2012,Europe,52.9407,38.8294,14.64,1123.09,53.8,10.59,398.72,5.82
2012,Europe,66.3689,15.5721,-3.21,936.01,51.01,15.72,398.2,4.39
2012,Europe,43.2591,-2.114,18.42,1030.89,46.41,19.23,394.1,6.569
2012,Europe,70.9694,27.442,-7.81,1684.32,36.83,18.61,397.34,3.722
2012,Europe,68.4973,21.3151,-6.37,603.68,69.74,7.17,396.33,5.271
2012,Europe,60.8313,5.8269,-5.09,1133.62,69.82,18.52,397.1,4.846
2012,Europe,59.0121,-6.0101,16.23,481.21,55.71,14.65,396.64,7.372
2012,Africa,18.3804,3.3134,18.68,924.46,47.02,10.93,396.46,5.272
2012,Africa,-12.3799,6.5691,30.63,1177.38,71.79,16.36,397.83,8.291
2012,Africa,6.6261,-16.2663,28.24,401.52,100.0,14.11,397.78,8.075
2012,Africa,2.2138,44.261,25.77,328.34,51.65,16.07,398.39,7.854
2012,Africa,-21.087,13.6081,29.48,1504.44,73.47,13.35,399.59,9.371
2012,Africa,-30.518,45.4705,25.71,405.31,51.21,16.5,394.29,7.232
2012,Africa,19.698,20.0682,20.49,1275.83,27.56,17.68,398.91,6.716
2012,Africa,-4.999,2.3231,20.58,124.0,59.96,10.81,402.75,6.794
2012,Africa,-8.877,23.5306,23.13,968.76,46.38,12.31,397.06,6.539
2012,Africa,-31.7188,44.0529,32.67,1081.29,67.19,16.16,398.73,7.681
2012,Africa,17.0769,-14.9826,19.88,1380.5,56.39,17.07,397.11,6.586
2012,Africa,-11.0906,-15.5807,30.62,966.97,62.03,8.21,396.88,7.302
2012,Africa,1.7918,-14.3804,23.53,962.0,61.82,10.18,396.7,6.728
2012,Africa,6.2831,39.5337,22.6,1089.6,85.61,17.67,398.6,7.053
2012,Africa,10.6071,28.1825,27.52,1357.46,43.78,7.99,397.81,7.382
2012,Africa,15.8484,50.5678,13.07,1260.34,32.06,11.86,396.53,4.972
2012,Africa,-7.7299,24.967,22.9,1293.19,69.69,9.57,398.86,6.99
2012,Africa,-33.8519,40.5659,34.58,1091.58,57.88,10.57,396.01,7.483
2012,Africa,1.2948,37.6844,27.51,1535.7,24.62,19.12,397.61,7.67
2012,Africa,-16.7144,-3.6636,27.21,1883.84,75.05,19.06,397.12,7.324
2012,Asia,70.4768,160.7625,-5.87,734.69,29.21,11.1,396.38,3.635
2012,Asia,67.833,45.313,-2.22,1074.98,59.78,11.67,393.57,3.787
2012,Asia,72.036,155.1617,-6.64,1116.43,73.64,17.75,399.01,3.636
2012,Asia,16.6885,77.4273,9.22,1326.74,57.38,9.01,395.85,4.993
2012,Asia,66.2903,112.1193,-4.14,28.99,57.16,13.38,397.05,4.018
2012,Asia,72.08,51.6426,-1.88,956.46,59.63,15.65,396.64,3.828
2012,Asia,67.2721,167.6356,2.77,1153.74,72.4,18.9,398.55,5.153
2012,Asia,42.3802,73.1739,14.52,1601.07,73.91,11.48,398.25,6.246
2012,Asia,16.5809,130.8865,16.69,838.74,64.24,11.1,396.33,6.568
2012,Asia,71.7897,159.1023,-6.96,538.9,59.23,10.91,395.73,3.775
2012,Asia,31.4248,84.3915,23.47,1113.79,48.8,15.67,398.63,7.291
2012,Asia,67.2352,102.907,-10.9,507.48,62.46,15.32,395.68,3.464
2012,Asia,25.4036,175.6379,12.75,819.22,75.37,17.64,395.51,5.05
2012,Asia,37.8225,43.0505,12.62,1346.26,65.21,15.62,394.97,6.362
2012,Asia,41.1422,102.2761,18.99,757.04,79.09,13.75,397.62,6.45
2012,Asia,40.6839,113.2418,18.05,564.88,62.15,10.75,399.14,6.386
2012,Asia,41.8328,59.1888,11.85,990.49,47.11,14.11,399.0,5.503
2012,Asia,55.3833,50.8376,18.04,487.13,63.91,19.27,398.65,6.384
2012,Asia,57.3351,159.0166,18.26,120.43,36.7,18.02,394.49,6.755
2012,Asia,15.0363,92.3558,16.65,1010.41,91.66,11.5,400.38,6.226
2012,Australia,-17.1946,121.5416,27.51,944.34,63.99,11.61,395.85,7.459
2012,Australia,-33.31,111.6114,26.37,1036.12,38.56,19.15,397.74,6.935
2012,Australia,-19.5716,151.0671,28.32,1145.19,70.77,19.4,399.27,7.238
2012,Australia,-22.2161,127.926,24.3,740.76,33.95,15.35,397.8,6.081
2012,Australia,-39.0563,146.0185,36.01,702.26,53.47,10.5,400.06,7.904
2012,Australia,-18.0444,120.034,19.73,1180.04,86.72,16.27,398.78,6.886
2012,Australia,-20.506,153.1349,32.09,1413.96,66.6,17.62,395.73,8.218
2012,Australia,-32.0057,116.6286,12.92,1090.57,50.34,18.44,398.28,6.254
2012,Australia,-20.6053,123.2494,33.67,1235.66,71.86,14.68,396.45,8.274
2012,Australia,-30.0398,120.7277,18.17,648.54,69.63,16.02,397.6,6.346
2012,Australia,-28.8465,123.7369,22.52,666.38,68.99,10.56,396.29,5.641
2012,Australia,-39.7982,128.2249,25.57,549.56,61.57,13.42,400.84,7.364
2012,Australia,-30.3519,127.1671,25.47,558.06,15.47,19.4,398.94,7.341
2012,Australia,-18.7224,116.474,22.43,1011.94,46.19,20.07,394.36,7.197
2012,Australia,-43.9245,134.179,25.92,1223.34,80.5,15.25,395.72,7.109
2012,Australia,-24.599,137.5282,28.89,1248.27,70.49,18.64,396.59,6.733
2012,Australia,-17.8355,152.9042,25.53,602.97,44.17,11.12,402.47,7.165
2012,Australia,-44.658,145.1093,26.7,441.05,32.34,10.72,400.38,7.459
2012,Australia,-44.1932,153.623,27.64,1225.43,51.13,19.55,396.23,7.968
2012,Australia,-13.5453,117.975,27.02,214.38,48.78,6.86,399.83,7.443
2012,Arctic,74.3711,-49.5145,-4.9,336.48,85.17,14.43,396.91,3.868
2012,Arctic,72.0745,-50.2566,2.39,740.45,60.33,5.82,394.86,4.858
2012,Arctic,77.4991,16.9601,2.62,837.72,67.09,12.73,401.61,5.165
2012,Arctic,80.0009,114.3298,3.03,1161.83,83.38,5.23,398.42,4.461
2012,Arctic,66.0183,-78.3344,4.28,1548.56,60.49,20.14,401.07,5.144
2012,Arctic,73.978,39.0568,-3.61,1276.35,54.69,14.34,400.32,4.134
2012,Arctic,74.7987,-82.931,-5.54,1276.11,70.44,19.89,399.32,4.461
2012,Arctic,78.6776,-87.5885,5.12,654.54,87.0,11.8,395.8,5.044
2012,Arctic,78.4967,79.4435,-6.6,1103.82,49.72,8.04,395.64,3.288
2012,Arctic,78.8857,49.7636,-8.64,1070.78,42.35,16.52,396.25,2.915
2012,Arctic,66.1141,65.4114,0.45,695.23,55.26,5.12,399.39,4.84
2012,Arctic,69.536,0.3589,2.09,663.49,53.2,23.25,396.09,4.953
2012,Arctic,78.058,131.5348,-1.62,1080.56,64.08,13.79,400.52,3.557
2012,Arctic,68.5772,172.9616,1.34,1258.94,70.48,18.47,397.31,3.656
2012,Arctic,67.7669,-10.2287,-5.68,433.03,52.84,11.61,392.74,4.236
2012,Arctic,74.5605,46.1856,-3.56,908.1,53.69,14.36,397.43,3.457
2012,Arctic,72.4988,38.2238,0.12,889.52,88.51,15.36,396.78,4.127
2012,Arctic,68.2342,4.5302,-5.82,216.02,46.16,14.38,398.1,3.069
2012,Arctic,81.1461,-39.1578,-3.4,676.48,53.82,11.84,396.23,4.098
2012,Arctic,73.4356,39.4062,-4.02,909.32,49.69,18.39,392.76,3.516
2013,North America,40.4143,-165.4215,18.63,814.86,47.69,15.76,401.6,6.356
2013,North America,56.5015,-150.4552,13.75,1230.57,82.25,3.58,400.01,5.011
2013,North America,46.5967,-96.6442,18.34,918.37,47.95,10.31,402.96,6.674
2013,North America,47.7494,-86.0806,16.51,825.62,55.69,9.83,399.96,5.614
2013,North America,55.1386,-56.9358,16.5,1602.55,59.43,17.03,403.89,7.081
2013,North America,43.4491,-69.059,16.27,405.19,67.48,15.1,399.84,6.749
2013,North America,53.9423,-121.4799,18.96,904.25,57.77,15.92,402.83,6.301
2013,North America,50.2935,-50.7689,22.48,784.95,59.56,19.85,400.09,7.218
2013,North America,43.5243,-155.2768,21.29,661.96,57.73,15.03,397.81,6.369
2013,North America,56.0825,-54.6978,20.48,1549.08,47.16,14.45,401.14,7.533
2013,North America,54.7665,-61.9403,18.02,1202.01,46.08,14.77,402.71,6.227
2013,North America,26.2476,-161.2873,15.87,835.49,25.29,14.08,400.4,5.686
2013,North America,39.4459,-136.6918,18.41,1721.51,80.74,8.62,401.5,6.338
2013,North America,35.3194,-149.2572,18.18,1316.2,58.53,13.68,400.72,6.678
2013,North America,39.7266,-90.3327,15.43,505.29,59.24,13.1,399.7,5.688
2013,North America,43.9757,-115.5626,14.83,760.1,49.86,19.29,398.07,6.564
2013,North America,44.0458,-101.4607,15.72,772.62,16.32,8.22,401.34,6.984
2013,North America,53.534,-64.8681,15.27,1605.57,92.22,11.65,395.79,5.167
2013,North America,25.7338,-147.4604,20.64,913.68,62.75,6.84,398.29,6.232
2013,North America,68.1234,-67.1485,-1.81,773.06,44.44,10.86,402.21,4.302
2013,South America,-42.1012,-47.6581,13.54,723.26,47.0,15.4,406.36,6.181
2013,South America,-20.5321,-54.2339,22.83,1071.67,86.71,21.32,398.64,6.83
2013,South America,-13.0243,-67.8047,31.57,948.42,49.99,15.44,400.63,7.59
2013,South America,-44.4964,-40.9134,29.34,1226.99,45.25,9.96,399.28,7.841
2013,South America,-50.778,-52.772,26.4,800.18,73.21,15.33,399.16,7.149
2013,South America,-29.4683,-44.5957,26.96,904.32,66.4,11.38,400.01,7.597
2013,South America,-35.6337,-64.4882,20.19,464.23,68.93,8.38,399.2,6.905
2013,South America,-42.4915,-41.5868,26.12,975.36,56.64,13.16,404.26,7.448
2013,South America,-22.8284,-52.8486,25.01,399.65,47.86,21.61,398.75,8.086
2013,South America,-32.6488,-66.7306,23.99,907.0,73.85,15.8,398.96,6.661
2013,South America,11.114,-68.6062,24.08,566.64,46.68,18.11,396.14,7.711
2013,South America,-47.1098,-65.4765,28.31,1526.59,76.76,16.01,401.97,6.718
2013,South America,-43.5669,-66.3653,30.25,779.11,72.68,16.14,398.07,7.137
2013,South America,10.1177,-47.2856,30.53,622.31,61.87,10.87,399.16,7.541
2013,South America,-39.1896,-67.6148,26.5,594.61,47.84,10.24,399.64,7.644
2013,South America,-28.7274,-46.9781,33.96,530.62,76.25,11.11,398.05,7.588
2013,South America,9.1519,-59.4445,28.03,554.91,45.16,10.33,399.57,7.248
2013,South America,-14.3347,-75.2149,34.4,730.61,53.5,16.24,398.67,8.227
2013,South America,-9.6566,-60.7583,26.73,684.49,51.17,11.94,402.54,6.538
2013,South America,-39.3222,-72.3679,25.29,824.06,37.63,12.4,399.59,6.595
2013,Europe,63.3754,25.7641,-2.96,1024.72,27.58,12.32,401.8,3.845
2013,Europe,61.8711,39.6076,-5.59,1843.58,87.29,15.87,402.07,3.166
2013,Europe,68.9328,-1.679,-5.8,744.52,56.46,12.04,394.69,3.9
2013,Europe,36.6134,37.8746,17.53,1573.26,48.18,10.52,394.43,6.267
2013,Europe,45.4843,30.3756,23.93,829.86,62.2,8.55,400.37,5.784
2013,Europe,63.1097,28.4457,2.79,524.51,62.41,16.26,400.68,4.354
2013,Europe,38.7766,33.6055,5.79,1071.28,57.71,11.73,401.32,4.956
2013,Europe,49.2143,11.4088,10.84,1889.7,70.84,14.75,399.43,5.845
2013,Europe,48.3283,30.4371,17.66,793.13,89.1,16.97,402.28,5.88
2013,Europe,40.9964,-7.5544,19.59,807.47,61.65,20.54,397.71,6.414
2013,Europe,65.2645,29.348,-4.45,1767.01,40.58,19.84,402.22,5.303
2013,Europe,49.1927,5.3337,21.32,181.68,35.9,12.05,400.18,7.689
2013,Europe,37.4363,8.4158,16.6,1120.34,66.62,13.29,395.88,5.604
2013,Europe,54.4072,29.8386,14.06,1379.77,43.05,13.1,400.07,5.781
2013,Europe,37.3198,26.6915,9.76,1005.09,40.07,14.66,402.54,5.22
2013,Europe,51.6291,-2.565,12.03,1170.3,57.78,20.84,402.12,5.612
2013,Europe,60.5097,-8.3545,0.22,775.21,60.51,12.55,401.32,5.094
2013,Europe,62.3792,26.2846,1.05,1153.0,42.91,20.8,403.4,4.445
2013,Europe,66.547,3.6109,-0.44,851.72,41.25,15.22,400.89,4.623
2013,Europe,42.4897,33.807,19.33,958.84,53.03,13.28,396.3,6.16
2013,Africa,16.4965,47.9546,18.11,1068.41,82.81,12.95,400.77,6.635
2013,Africa,1.56,24.4365,21.18,1271.67,87.99,12.71,401.47,7.298
2013,Africa,4.3923,42.597,22.56,899.99,66.88,17.63,400.46,6.402
2013,Africa,24.2711,30.3181,16.87,598.03,57.28,17.79,397.03,5.105
2013,Africa,-29.0764,43.3338,31.39,1137.07,69.1,9.69,401.27,7.788
2013,Africa,24.8171,46.6311,9.02,1502.21,62.38,12.42,399.04,4.538
2013,Africa,14.0844,44.736,24.58,1443.89,39.24,11.61,398.09,6.961
2013,Africa,34.9196,20.7481,13.97,581.56,85.29,23.65,400.08,5.517
2013,Africa,-25.0794,-17.0375,31.26,353.8,54.98,11.22,397.47,7.642
2013,Africa,1.4373,-13.9498,25.46,683.97,54.44,13.08,401.41,6.956
2013,Africa,17.1419,37.9087,17.64,1487.64,43.21,12.11,403.32,6.34
2013,Africa,0.6467,10.6673,25.89,0.0,80.01,11.15,400.45,7.362
2013,Africa,-10.4083,1.9608,21.61,1366.77,57.79,11.91,397.92,7.346
2013,Africa,10.3283,26.8685,27.32,1048.43,41.76,13.02,398.42,6.237
2013,Africa,16.4002,-19.0683,19.58,654.17,77.94,17.53,400.91,6.744
2013,Africa,14.1172,11.216,25.53,1053.27,50.26,10.28,400.75,7.101
2013,Africa,-22.1322,-14.1534,22.2,357.13,40.95,18.78,398.57,6.691
2013,Africa,-30.2703,33.6481,31.16,483.64,49.1,10.92,403.03,8.75
2013,Africa,20.3485,33.8047,13.03,1711.43,64.02,17.41,399.58,5.956
2013,Africa,6.1751,31.2243,31.16,1034.63,47.27,11.67,400.0,7.239
2013,Asia,53.202,85.661,13.17,987.78,64.44,11.65,402.69,5.145
2013,Asia,63.2205,159.3671,-2.86,413.73,73.06,16.97,398.44,4.601
2013,Asia,18.4774,122.6017,11.94,1387.81,64.64,11.74,398.07,5.509
2013,Asia,15.3406,84.0873,8.39,1388.51,74.56,8.91,400.06,4.972
2013,Asia,13.392,69.6261,23.64,1733.68,53.4,10.77,398.27,7.702
2013,Asia,33.5893,82.2245,21.14,1030.09,62.88,22.53,400.28,6.168
2013,Asia,15.8759,98.0136,20.38,1162.32,76.87,18.85,398.96,6.037
2013,Asia,8.0039,140.7268,25.15,583.4,62.47,18.53,399.46,7.112
2013,Asia,69.5258,103.0964,-5.32,53.92,67.06,17.95,400.68,3.915
2013,Asia,49.5296,66.2539,15.92,882.18,87.34,10.21,403.34,5.966
2013,Asia,38.547,80.2332,19.19,786.48,37.88,13.34,398.08,6.534
2013,Asia,21.6017,136.9424,12.53,1235.16,47.12,9.67,397.43,5.905
2013,Asia,12.297,135.041,25.37,1543.35,45.39,6.19,400.7,7.215
2013,Asia,58.7663,69.1322,18.71,49.19,50.21,23.27,400.96,7.05
2013,Asia,40.3611,159.6201,18.54,1219.72,68.09,12.71,400.14,6.073
2013,Asia,15.124,110.5456,12.19,819.58,45.84,11.98,399.46,5.764
2013,Asia,28.3767,157.5801,20.69,1307.94,67.56,14.61,400.43,7.238
2013,Asia,51.366,130.8356,15.52,1154.49,80.15,11.51,399.15,6.015
2013,Asia,56.5366,142.5105,14.43,329.06,63.69,10.33,396.81,5.428
2013,Asia,62.8884,41.3386,-1.34,1476.91,60.58,14.85,402.16,3.726
2013,Australia,-27.8643,153.5224,27.62,739.11,47.73,14.56,403.09,7.667
2013,Australia,-37.2888,127.7351,18.63,1458.94,45.67,12.7,402.43,5.737
2013,Australia,-29.1537,145.0094,20.76,833.56,49.16,15.76,398.5,5.47
2013,Australia,-38.2719,130.2482,26.17,457.65,52.68,14.73,399.37,7.342
2013,Australia,-37.1123,139.7607,25.1,0.0,63.71,12.8,397.82,7.523
2013,Australia,-31.91,146.4684,21.57,998.51,39.97,11.36,402.24,6.6
2013,Australia,-29.7307,129.5004,26.0,1277.46,35.74,15.8,402.45,8.138
2013,Australia,-31.1102,154.5813,26.68,1135.22,28.0,22.4,398.64,6.671
2013,Australia,-17.9114,130.4187,34.19,982.66,74.97,14.17,397.72,8.547
2013,Australia,-19.334,128.2462,30.55,1178.11,87.43,22.93,399.44,7.165
2013,Australia,-25.8978,130.7891,23.6,1386.51,48.88,20.15,398.39,6.373
2013,Australia,-42.5162,124.93,27.74,911.94,69.42,12.84,398.46,6.819
2013,Australia,-26.8352,140.263,17.42,724.42,61.45,21.38,401.85,5.723
2013,Australia,-17.7029,153.3421,35.03,920.04,78.69,9.38,395.0,7.124
2013,Australia,-15.0586,112.2576,12.35,1777.34,63.22,10.3,400.7,6.166
2013,Australia,-17.6929,138.9731,24.19,580.56,72.42,17.21,399.99,8.036
2013,Australia,-39.751,124.8363,27.03,662.52,67.43,10.67,398.99,8.124
2013,Australia,-40.267,124.166,30.04,512.08,49.61,16.31,401.67,8.217
2013,Australia,-18.8158,118.5018,23.49,690.24,78.05,11.8,400.35,6.89
2013,Australia,-42.948,110.52,21.07,1318.94,68.4,6.05,400.35,6.303
